long_url,short_url
https://frconor-ebook.github.io/meditations/homilies/the-priestly-society-of-the-holy-cross/,https://tinyurl.com/frcmed-pshc-transcript
https://frconor-ebook.github.io/meditations/homilies/the-real-presence/,https://tinyurl.com/frcmed-trp-transcript
https://frconor-ebook.github.io/meditations/homilies/the-resurrection/,https://tinyurl.com/frcmed-resur-transcript
https://frconor-ebook.github.io/meditations/homilies/the-sacrament-of-growth-and-mercy/,https://tinyurl.com/frcmed-togam-transcript
https://frconor-ebook.github.io/meditations/homilies/the-sacred-heart-of-jesus/,https://tinyurl.com/frcmed-shj-transcript
https://frconor-ebook.github.io/meditations/homilies/the-sacred-humanity-of-jesus/,https://tinyurl.com/frcmed-jesus-transcript
https://frconor-ebook.github.io/meditations/homilies/the-sanctification-of-low-moments/,https://tinyurl.com/frcmed-lowmom-transcript
https://frconor-ebook.github.io/meditations/homilies/the-shepherds-and-peace/,https://tinyurl.com/frcmed-sap-transcript
https://frconor-ebook.github.io/meditations/homilies/the-son-of-the-carpenter/,https://tinyurl.com/frcmed-sonofcarpent-transcript
https://frconor-ebook.github.io/meditations/homilies/the-speck-in-my-brothers-eye/,https://tinyurl.com/frcmed-itsmybroseye-transcript
https://frconor-ebook.github.io/meditations/homilies/the-storm-on-the-lake/,https://tinyurl.com/frcmed-tsotl-transcript
https://frconor-ebook.github.io/meditations/homilies/the-syrophoenician-woman/,https://tinyurl.com/frcmed-sw-transcript
https://frconor-ebook.github.io/meditations/homilies/the-temple-tax/,https://tinyurl.com/frcmed-ttt-transcript
https://frconor-ebook.github.io/meditations/homilies/the-transfiguration/,https://tinyurl.com/frcmed-transfig-transcript
https://frconor-ebook.github.io/meditations/homilies/the-unmerciful-servant/,https://tinyurl.com/frcmed-tus-transcript
https://frconor-ebook.github.io/meditations/homilies/the-visitation-of-our-lady/,https://tinyurl.com/frcmed-ourladyvisit-transcript
https://frconor-ebook.github.io/meditations/homilies/the-washing-of-the-feet/,https://tinyurl.com/frcmed-twotf-transcript
https://frconor-ebook.github.io/meditations/homilies/the-widow-of-naim/,https://tinyurl.com/frcmed-won-transcript
https://frconor-ebook.github.io/meditations/homilies/the-widows-mite/,https://tinyurl.com/frcmed-twm-transcript
https://frconor-ebook.github.io/meditations/homilies/the-will-of-god/,https://tinyurl.com/frcmed-itsgodwill-transcript
https://frconor-ebook.github.io/meditations/homilies/the-wisdom-of-solomon/,https://tinyurl.com/frcmed-wis-transcript
https://frconor-ebook.github.io/meditations/homilies/the-woman-caught-in-adultery/,https://tinyurl.com/frcmed-woman-transcript
https://frconor-ebook.github.io/meditations/homilies/the-raising-of-lazarus/,https://tinyurl.com/frcmed-laz-transcript
https://frconor-ebook.github.io/meditations/homilies/thirsting-for-justice/,https://tinyurl.com/frcmed-tfj-transcript
https://frconor-ebook.github.io/meditations/homilies/trinity-sunday/,https://tinyurl.com/frcmed-trinsun-transcript
https://frconor-ebook.github.io/meditations/homilies/understanding/,https://tinyurl.com/frcmed-und-transcript
https://frconor-ebook.github.io/meditations/homilies/unity-of-life/,https://tinyurl.com/frcmed-uol-transcript
https://frconor-ebook.github.io/meditations/homilies/vanity-he-must-increase/,https://tinyurl.com/frcmed-hemustinc-transcript
https://frconor-ebook.github.io/meditations/homilies/vigilance-and-the-rosary/,https://tinyurl.com/frcmed-vatr-transcript
https://frconor-ebook.github.io/meditations/homilies/waiting-for-jesus/,https://tinyurl.com/frcmed-wfj-transcript
https://frconor-ebook.github.io/meditations/homilies/walking-on-the-waterfaith/,https://tinyurl.com/frcmed-walkfaith-transcript
https://frconor-ebook.github.io/meditations/homilies/watchfulness-advent/,https://tinyurl.com/frcmed-waad-transcript
https://frconor-ebook.github.io/meditations/homilies/with-the-readiness-of-lovevigilance/,https://tinyurl.com/frcmed-withlove-transcript
https://frconor-ebook.github.io/meditations/homilies/woman-with-the-issue-of-blood/,https://tinyurl.com/frcmed-womnwthiss-transcript
https://frconor-ebook.github.io/meditations/homilies/you-are-nothing/,https://tinyurl.com/frcmed-yan-transcript
https://frconor-ebook.github.io/meditations/homilies/zeal-for-holiness-through-marriage/,https://tinyurl.com/frcmed-zhm-transcript
https://frconor-ebook.github.io/meditations/homilies/til-death-do-us-part/,https://tinyurl.com/frcmed-tilldeath-transcript
https://frconor-ebook.github.io/meditations/homilies/anniversary-of-the-ordination-of-st-josemaría-escrivá/,https://tinyurl.com/frcmed-itsoeofstj-transcript
https://frconor-ebook.github.io/meditations/homilies/christ-the-light/,https://tinyurl.com/frcmed-ctl-transcript
https://frconor-ebook.github.io/meditations/homilies/come-lord-jesus/,https://tinyurl.com/frcmed-clj-transcript
https://frconor-ebook.github.io/meditations/homilies/judgments-charity/,https://tinyurl.com/frcmed-jdgmntchrt-transcript
https://frconor-ebook.github.io/meditations/homilies/on-study/,https://tinyurl.com/frcmed-onstudybecom-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-of-loreto-dec-10th/,https://tinyurl.com/frcmed-ourladyistoo-transcript
https://frconor-ebook.github.io/meditations/homilies/self-emptying-and-st-joseph/,https://tinyurl.com/frcmed-sej-transcript
https://frconor-ebook.github.io/meditations/homilies/st-john-henry-newman-on-the-laity/,https://tinyurl.com/frcmed-newman-transcript
https://frconor-ebook.github.io/meditations/homilies/st-mary-magdalene/,https://tinyurl.com/frcmed-stmarymag-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-first-communion-of-st-josemaríaapril-23/,https://tinyurl.com/frcmed-itsstjapr-transcript
https://frconor-ebook.github.io/meditations/homilies/the-apostolate/,https://tinyurl.com/frcmed-apo-transcript
https://frconor-ebook.github.io/meditations/homilies/the-birthday-of-st-josemaría-escrivá/,https://tinyurl.com/frcmed-stjoeday-transcript
https://frconor-ebook.github.io/meditations/homilies/the-gift-of-fear-of-the-lord/,https://tinyurl.com/frcmed-god-transcript
https://frconor-ebook.github.io/meditations/homilies/the-good-use-of-time/,https://tinyurl.com/frcmed-tuot-transcript
https://frconor-ebook.github.io/meditations/homilies/the-presentation-of-our-lady/,https://tinyurl.com/frcmed-ourladybecom-transcript
https://frconor-ebook.github.io/meditations/homilies/abandonment/,https://tinyurl.com/frcmed-abndnmtabnd-transcript
https://frconor-ebook.github.io/meditations/homilies/doctrinal-formation/,https://tinyurl.com/frcmed-docform-transcript
https://frconor-ebook.github.io/meditations/homilies/love-for-peter/,https://tinyurl.com/frcmed-lfp-transcript
https://frconor-ebook.github.io/meditations/homilies/st-joseph-and-the-treasure-of-silence/,https://tinyurl.com/frcmed-stjoesil-transcript
https://frconor-ebook.github.io/meditations/homilies/st-josephs-holiness-in-ordinary-life/,https://tinyurl.com/frcmed-sjlife-transcript
https://frconor-ebook.github.io/meditations/homilies/the-canonization-of-st-josemaría-escrivá/,https://tinyurl.com/frcmed-stjosemari-transcript
https://frconor-ebook.github.io/meditations/homilies/aim-high/,https://tinyurl.com/frcmed-think-okayso-transcript
https://frconor-ebook.github.io/meditations/homilies/mother-of-god-and-our-mother/,https://tinyurl.com/frcmed-think-okayin-transcript
https://frconor-ebook.github.io/meditations/homilies/prince-of-peace/,https://tinyurl.com/frcmed-think-alrigh-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-help-of-christians/,https://tinyurl.com/frcmed-ohc-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-of-the-angels/,https://tinyurl.com/frcmed-olat-transcript
https://frconor-ebook.github.io/meditations/homilies/rejection/,https://tinyurl.com/frcmed-rejectionrej-transcript
https://frconor-ebook.github.io/meditations/homilies/spirit-and-life/,https://tinyurl.com/frcmed-spiritlifesl-transcript
https://frconor-ebook.github.io/meditations/homilies/spiritual-direction/,https://tinyurl.com/frcmed-spirdir-transcript
https://frconor-ebook.github.io/meditations/homilies/st-john-the-baptist/,https://tinyurl.com/frcmed-stjtba-transcript
https://frconor-ebook.github.io/meditations/homilies/st-joseph-and-the-setbacks-of-life/,https://tinyurl.com/frcmed-stjosephlife-transcript
https://frconor-ebook.github.io/meditations/homilies/st-joseph-the-family-man/,https://tinyurl.com/frcmed-stjfm-transcript
https://frconor-ebook.github.io/meditations/homilies/st-matthias/,https://tinyurl.com/frcmed-stma-transcript
https://frconor-ebook.github.io/meditations/homilies/temptation/,https://tinyurl.com/frcmed-tmptn-transcript
https://frconor-ebook.github.io/meditations/homilies/the-assumption-of-our-lady/,https://tinyurl.com/frcmed-tloollowered-transcript
https://frconor-ebook.github.io/meditations/homilies/the-blind-man/,https://tinyurl.com/frcmed-theblindmanc-transcript
https://frconor-ebook.github.io/meditations/homilies/the-creative-courage-of-st-joseph/,https://tinyurl.com/frcmed-tcjos-transcript
https://frconor-ebook.github.io/meditations/homilies/the-grain-of-wheat/,https://tinyurl.com/frcmed-grainofwheat-transcript
https://frconor-ebook.github.io/meditations/homilies/the-magnificat/,https://tinyurl.com/frcmed-magnificat-transcript
https://frconor-ebook.github.io/meditations/homilies/the-passion-of-st-john-the-baptist/,https://tinyurl.com/frcmed-tpostjb-transcript
https://frconor-ebook.github.io/meditations/homilies/the-pharisee-and-the-publican/,https://tinyurl.com/frcmed-thephariseea-transcript
https://frconor-ebook.github.io/meditations/homilies/the-prodigal-son/,https://tinyurl.com/frcmed-theprodigals-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-of-ransom/,https://tinyurl.com/frcmed-olr-transcript
https://frconor-ebook.github.io/meditations/homilies/raise-the-world/,https://tinyurl.com/frcmed-rwtw-transcript
https://frconor-ebook.github.io/meditations/homilies/canonization-of-st-josemaria-escriva/,https://tinyurl.com/frcmed-canonization-transcript
https://frconor-ebook.github.io/meditations/homilies/contemplative-it-is-good-that-we-are-here/,https://tinyurl.com/frcmed-ciigtwa-transcript
https://frconor-ebook.github.io/meditations/homilies/fathers-day/,https://tinyurl.com/frcmed-fd-transcript
https://frconor-ebook.github.io/meditations/homilies/good-anger-and-bad-anger/,https://tinyurl.com/frcmed-goodandbadan-transcript
https://frconor-ebook.github.io/meditations/homilies/the-cure-of-the-possessed-boy/,https://tinyurl.com/frcmed-boywithposse-transcript
https://frconor-ebook.github.io/meditations/homilies/all-the-glory-to-god/,https://tinyurl.com/frcmed-atgg-transcript
https://frconor-ebook.github.io/meditations/homilies/apart-from-me-you-can-do-nothing/,https://tinyurl.com/frcmed-afmynothing-transcript
https://frconor-ebook.github.io/meditations/homilies/blessed-are-the-peacemakers/,https://tinyurl.com/frcmed-bepmakers-transcript
https://frconor-ebook.github.io/meditations/homilies/blessed-guadalupe-ortiz-de-landazuri/,https://tinyurl.com/frcmed-bgodel-transcript
https://frconor-ebook.github.io/meditations/homilies/blessed-alvaro-del-portillo/,https://tinyurl.com/frcmed-balvaroporti-transcript
https://frconor-ebook.github.io/meditations/homilies/childrena-gift-of-god/,https://tinyurl.com/frcmed-kidsgodgift-transcript
https://frconor-ebook.github.io/meditations/homilies/deeper-desire/,https://tinyurl.com/frcmed-dpdrdsr-transcript
https://frconor-ebook.github.io/meditations/homilies/divine-mercy-sunday/,https://tinyurl.com/frcmed-dmsunday-transcript
https://frconor-ebook.github.io/meditations/homilies/first-thoughts-and-emotions/,https://tinyurl.com/frcmed-fte-transcript
https://frconor-ebook.github.io/meditations/homilies/god-of-consolation/,https://tinyurl.com/frcmed-godconsol-transcript
https://frconor-ebook.github.io/meditations/homilies/good-friday-of-the-lords-passion/,https://tinyurl.com/frcmed-goflordspsn-transcript
https://frconor-ebook.github.io/meditations/homilies/learning-to-ask/,https://tinyurl.com/frcmed-lask-transcript
https://frconor-ebook.github.io/meditations/homilies/happy-are-the-meek/,https://tinyurl.com/frcmed-happymeek-transcript
https://frconor-ebook.github.io/meditations/homilies/holy-thursday-the-eucharist/,https://tinyurl.com/frcmed-holythursday-transcript
https://frconor-ebook.github.io/meditations/homilies/interior-struggle/,https://tinyurl.com/frcmed-innerconflic-transcript
https://frconor-ebook.github.io/meditations/homilies/joy-in-the-cross-lent/,https://tinyurl.com/frcmed-jctlent-transcript
https://frconor-ebook.github.io/meditations/homilies/lent-christs-death-on-the-cross/,https://tinyurl.com/frcmed-christsdeath-transcript
https://frconor-ebook.github.io/meditations/homilies/little-things/,https://tinyurl.com/frcmed-lilthings-transcript
https://frconor-ebook.github.io/meditations/homilies/love-for-the-church-st-pius-x/,https://tinyurl.com/frcmed-churchlovest-transcript
https://frconor-ebook.github.io/meditations/homilies/on-grace-supernatural-life-and-confession/,https://tinyurl.com/frcmed-ogsac-transcript
https://frconor-ebook.github.io/meditations/homilies/our-father-god/,https://tinyurl.com/frcmed-ofrgod-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-of-fatima/,https://tinyurl.com/frcmed-olof-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-of-pilar/,https://tinyurl.com/frcmed-olop-transcript
https://frconor-ebook.github.io/meditations/homilies/our-lady-comforter-of-the-afflicted/,https://tinyurl.com/frcmed-olca-transcript
https://frconor-ebook.github.io/meditations/homilies/placing-the-cross-on-the-summit-of-all-human-activities/,https://tinyurl.com/frcmed-crosssummita-transcript
https://frconor-ebook.github.io/meditations/homilies/rectitude-of-intention/,https://tinyurl.com/frcmed-roi-transcript
https://frconor-ebook.github.io/meditations/homilies/self-love-the-enemy/,https://tinyurl.com/frcmed-selfloveenem-transcript
https://frconor-ebook.github.io/meditations/homilies/st-barnabas/,https://tinyurl.com/frcmed-stbs-transcript
https://frconor-ebook.github.io/meditations/homilies/st-james/,https://tinyurl.com/frcmed-stjms-transcript
https://frconor-ebook.github.io/meditations/homilies/st-josemaria-escriva-feast-june-26th/,https://tinyurl.com/frcmed-stjosemariaf-transcript
https://frconor-ebook.github.io/meditations/homilies/st-joseph-the-worker/,https://tinyurl.com/frcmed-stjwork-transcript
https://frconor-ebook.github.io/meditations/homilies/st-philip-and-st-james/,https://tinyurl.com/frcmed-stpsjp-transcript
https://frconor-ebook.github.io/meditations/homilies/st-pius-x/,https://tinyurl.com/frcmed-stpiusx-transcript
https://frconor-ebook.github.io/meditations/homilies/st-severinus-and-unity/,https://tinyurl.com/frcmed-stsevunity-transcript
https://frconor-ebook.github.io/meditations/homilies/study/,https://tinyurl.com/frcmed-std-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-election-of-don-fernando-ocariz-as-the-prelate-of/,https://tinyurl.com/frcmed-fernandosele-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-establishment-of-the-prelature/,https://tinyurl.com/frcmed-prelatureest-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-first-holy-communion-of-st-josemaria/,https://tinyurl.com/frcmed-stjosemarias-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-first-three-priests-of-the-prelature/,https://tinyurl.com/frcmed-priestsanniv-transcript
https://frconor-ebook.github.io/meditations/homilies/the-anniversary-of-the-ordination-of-st-josemaria/,https://tinyurl.com/frcmed-stjoseordann-transcript
https://frconor-ebook.github.io/meditations/homilies/the-bent-over-woman/,https://tinyurl.com/frcmed-bentwoman-transcript
https://frconor-ebook.github.io/meditations/homilies/the-birth-of-st-john-the-baptist/,https://tinyurl.com/frcmed-stjohnsbirth-transcript
https://frconor-ebook.github.io/meditations/homilies/the-birthday-of-st-josemaria-escriva/,https://tinyurl.com/frcmed-stjosemariab-transcript
https://frconor-ebook.github.io/meditations/homilies/the-birthday-of-the-prelate-don-fernando/,https://tinyurl.com/frcmed-donfernandos-transcript
https://frconor-ebook.github.io/meditations/homilies/the-canonization-of-st-josemaria-escriva/,https://tinyurl.com/frcmed-stjosemariac-transcript
https://frconor-ebook.github.io/meditations/homilies/the-dedication-of-the-basilica-of-st-mary-major/,https://tinyurl.com/frcmed-stmarymajor-transcript
https://frconor-ebook.github.io/meditations/homilies/the-friendship-of-jesus/,https://tinyurl.com/frcmed-jesusfriends-transcript
https://frconor-ebook.github.io/meditations/homilies/the-good-samaritan/,https://tinyurl.com/frcmed-gdsam-transcript
https://frconor-ebook.github.io/meditations/homilies/the-mass-and-personal-self-surrender/,https://tinyurl.com/frcmed-masspersurre-transcript
https://frconor-ebook.github.io/meditations/homilies/the-narrow-gate/,https://tinyurl.com/frcmed-tngate-transcript
https://frconor-ebook.github.io/meditations/homilies/the-nativity-of-our-lady/,https://tinyurl.com/frcmed-nativitylady-transcript
https://frconor-ebook.github.io/meditations/homilies/the-parable-of-the-laborers-in-the-vineyard/,https://tinyurl.com/frcmed-vineyardpara-transcript
https://frconor-ebook.github.io/meditations/homilies/the-parable-of-the-rich-man-and-lazarus/,https://tinyurl.com/frcmed-richmanlazar-transcript
https://frconor-ebook.github.io/meditations/homilies/the-pool-at-bethsaida/,https://tinyurl.com/frcmed-bethsaidapoo-transcript
https://frconor-ebook.github.io/meditations/homilies/the-power-of-the-beatitudes/,https://tinyurl.com/frcmed-beatitudespo-transcript
https://frconor-ebook.github.io/meditations/homilies/the-prodigal-son-2025-edition/,https://tinyurl.com/frcmed-prodigaled-transcript
https://frconor-ebook.github.io/meditations/homilies/the-saints-day-of-the-prelate/,https://tinyurl.com/frcmed-stsprelateda-transcript
https://frconor-ebook.github.io/meditations/homilies/the-sanctification-of-calumnies/,https://tinyurl.com/frcmed-sanctcalum-transcript
https://frconor-ebook.github.io/meditations/homilies/the-truth-will-make-you-free/,https://tinyurl.com/frcmed-truthfrees-transcript
https://frconor-ebook.github.io/meditations/homilies/the-woman-with-the-issue-of-blood/,https://tinyurl.com/frcmed-bloodissuewo-transcript
https://frconor-ebook.github.io/meditations/homilies/to-serve/,https://tinyurl.com/frcmed-toservetserv-transcript
https://frconor-ebook.github.io/meditations/homilies/true-prayer/,https://tinyurl.com/frcmed-trprayer-transcript
https://frconor-ebook.github.io/meditations/homilies/useless-servants/,https://tinyurl.com/frcmed-noservs-transcript
https://frconor-ebook.github.io/meditations/homilies/watchfulness/,https://tinyurl.com/frcmed-vigilance-transcript
https://frconor-ebook.github.io/meditations/homilies/your-one-and-only-father/,https://tinyurl.com/frcmed-yoaf-transcript
